crawl_time,keyword,group_channel_url
9/3/2024 19:43:00.189,drug,https://t.me/fhczcvd
9/3/2024 19:43:00.189,drug,https://t.me/grindr666888
9/3/2024 19:43:00.189,drug,https://t.me/coinradrtoken
9/3/2024 19:43:00.189,drug,https://t.me/HECO_Dragon
9/3/2024 19:43:00.189,drug,https://t.me/AndroidDevCn
9/3/2024 19:43:00.189,drug,https://t.me/androiddevcn
9/3/2024 19:43:00.189,drug,https://t.me/OD5TB
9/3/2024 19:43:23.838,pcp,https://t.me/tryuiuiytre
9/3/2024 19:43:23.838,pcp,https://t.me/BFZpcp2022
9/3/2024 19:43:23.838,pcp,https://t.me/shujumaimai
9/3/2024 19:43:23.838,pcp,https://t.me/Laonarou118
9/3/2024 19:43:23.838,pcp,https://t.me/mrxiaopcpclub
9/3/2024 19:43:23.838,pcp,https://t.me/fangzhenqi
9/3/2024 19:43:23.838,pcp,https://t.me/fangzhenq
9/3/2024 19:43:23.838,pcp,https://t.me/jjvjbjvjvj
9/3/2024 19:43:23.838,pcp,https://t.me/sidasoutuiguangyinliufeiqi
9/3/2024 19:44:34.676,狗推,https://t.me/fewfer6
9/3/2024 19:44:34.676,狗推,https://t.me/ghfdgfhfhf
9/3/2024 19:44:34.676,狗推,https://t.me/huashu1x
9/3/2024 19:44:34.676,狗推,https://t.me/huashuz1
9/3/2024 19:44:34.676,狗推,https://t.me/madou110
9/3/2024 19:44:34.676,狗推,https://t.me/TG09211
9/3/2024 19:44:58.419,成人,https://t.me/hao1234_z7
9/3/2024 19:44:58.419,成人,https://t.me/qyfls88
9/3/2024 19:44:58.419,成人,https://t.me/madoucm001
9/3/2024 19:44:58.419,成人,https://t.me/hao1234bot_ai
9/3/2024 19:44:58.419,成人,https://t.me/aihuanlian999
9/3/2024 19:44:58.419,成人,https://t.me/JinPingMei
9/3/2024 19:44:58.419,成人,https://t.me/TG682
9/3/2024 19:44:58.419,成人,https://t.me/fgfx4aguhh
9/3/2024 19:44:58.419,成人,https://t.me/QIDian_CN
9/3/2024 19:44:58.419,成人,https://t.me/TG672
9/3/2024 19:44:58.419,成人,https://t.me/Mmm8xx
9/3/2024 19:45:22.044,gun,https://t.me/GuangxiAV
9/3/2024 19:45:22.044,gun,https://t.me/SuperPalyreChain
9/3/2024 19:45:22.044,gun,https://t.me/guotv
9/3/2024 19:45:22.044,gun,https://t.me/dayouxi
9/3/2024 19:45:22.044,gun,https://t.me/higutv
9/3/2024 19:45:22.044,gun,https://t.me/machavideo
9/3/2024 19:45:22.044,gun,https://t.me/dufkhsekjf
9/3/2024 19:45:22.044,gun,https://t.me/baoguangcb
9/3/2024 19:45:22.044,gun,https://t.me/pgt777
9/3/2024 19:45:45.626,约会,https://t.me/suzhou98a
9/3/2024 19:45:45.626,约会,https://t.me/WODIKJKFC
9/3/2024 19:45:45.626,约会,https://t.me/nanmosd
9/3/2024 19:45:45.626,约会,https://t.me/rS2qZ1oR6v
9/3/2024 19:45:45.626,约会,https://t.me/yunnany
9/3/2024 19:46:09.199,做爱,https://t.me/odysseyplus
9/3/2024 19:46:09.199,做爱,https://t.me/hongye_GZS_08
9/3/2024 19:46:09.199,做爱,https://t.me/missspa1
9/3/2024 19:46:09.199,做爱,https://t.me/LP99168aa
9/3/2024 19:46:09.199,做爱,https://t.me/xsb7892awee
9/3/2024 19:46:09.199,做爱,https://t.me/Wmchadang
9/3/2024 19:46:09.199,做爱,https://t.me/yixingyintui
9/3/2024 19:46:09.199,做爱,https://t.me/DY_zh_cn
9/3/2024 19:46:09.199,做爱,https://t.me/DYzh_cn
9/3/2024 19:46:09.199,做爱,https://t.me/DY2345zh_cn
9/3/2024 19:46:09.199,做爱,https://t.me/YH_zh_cn
9/3/2024 19:46:09.199,做爱,https://t.me/heiliao5
9/3/2024 19:46:09.199,做爱,https://t.me/RRDBEEE
9/3/2024 19:46:09.199,做爱,https://t.me/YLZHCS
9/3/2024 19:46:09.199,做爱,https://t.me/studysignal
9/3/2024 19:46:09.199,做爱,https://t.me/jiedazongqun
9/3/2024 19:46:56.258,赌博,https://t.me/r3v8x
9/3/2024 19:46:56.258,赌博,https://t.me/dubowangzhi789
9/3/2024 19:46:56.258,赌博,https://t.me/ppc0021
9/3/2024 19:46:56.258,赌博,https://t.me/wangdupt8
9/3/2024 19:46:56.258,赌博,https://t.me/ucct00
9/3/2024 19:46:56.258,赌博,https://t.me/x0zZWVi
9/3/2024 19:46:56.258,赌博,https://t.me/ywnk11
9/3/2024 19:46:56.258,赌博,https://t.me/jyotcq
9/3/2024 19:46:56.258,赌博,https://t.me/Zw1NTE
9/3/2024 19:46:56.258,赌博,https://t.me/Y0OTF
9/3/2024 19:46:56.258,赌博,https://t.me/qkldb1
9/3/2024 19:46:56.258,赌博,https://t.me/wenrouxiang1
9/3/2024 19:47:19.912,bet,https://t.me/dubaidl
9/3/2024 19:47:19.912,bet,https://t.me/MBEDAO
9/3/2024 19:47:19.912,bet,https://t.me/nk6d3
9/3/2024 19:47:19.912,bet,https://t.me/ajj917
9/3/2024 19:47:19.912,bet,https://t.me/pa8kc
9/3/2024 19:47:19.912,bet,https://t.me/vbet988
9/3/2024 19:47:19.912,bet,https://t.me/bvh8k
9/3/2024 19:47:19.912,bet,https://t.me/HashBC
9/3/2024 19:47:19.912,bet,https://t.me/newbetvip
9/3/2024 19:48:07.012,轨道料,https://t.me/CVV339
9/3/2024 19:48:07.012,轨道料,https://t.me/cvv_dump
9/3/2024 19:48:30.564,键盘手,https://t.me/diyishuma188
9/3/2024 19:48:30.564,键盘手,https://t.me/caishenzhuandan
9/3/2024 19:48:30.564,键盘手,https://t.me/jianpan_shubiao
9/3/2024 19:48:30.564,键盘手,https://t.me/jianpan007
9/3/2024 19:48:30.564,键盘手,https://t.me/sm8080808
9/3/2024 19:48:54.103,棋牌,https://t.me/qpchg2
9/3/2024 19:48:54.103,棋牌,https://t.me/dhb3b88
9/3/2024 19:48:54.103,棋牌,https://t.me/cu3bdf2
9/3/2024 19:48:54.103,棋牌,https://t.me/djh28fs
9/3/2024 19:48:54.103,棋牌,https://t.me/qipai1116
9/3/2024 19:48:54.103,棋牌,https://t.me/kghxcg8
9/3/2024 19:48:54.103,棋牌,https://t.me/erheh5j
9/3/2024 19:48:54.103,棋牌,https://t.me/ghyy5588
9/3/2024 19:48:54.103,棋牌,https://t.me/yygg6675
9/3/2024 19:48:54.103,棋牌,https://t.me/mjqpwg1
9/3/2024 19:48:54.103,棋牌,https://t.me/qipai_baoma
9/3/2024 19:48:54.103,棋牌,https://t.me/QP_SJ1
9/3/2024 19:49:17.715,接码,https://t.me/jiema_kefu001
9/3/2024 19:49:17.715,接码,https://t.me/jiema_3S
9/3/2024 19:49:17.715,接码,https://t.me/jiemab0
9/3/2024 19:49:17.715,接码,https://t.me/jiemaq5
9/3/2024 19:49:17.715,接码,https://t.me/jiemaq6
9/3/2024 19:49:17.715,接码,https://t.me/jiemaq7
9/3/2024 19:49:17.715,接码,https://t.me/SMSActivateruCN_8
9/3/2024 19:49:17.715,接码,https://t.me/jiema_cv1
9/3/2024 19:49:17.715,接码,https://t.me/feiyu63
9/3/2024 19:49:17.715,接码,https://t.me/make888_liudehua2020
9/3/2024 19:49:17.715,接码,https://t.me/diqiujiema3
9/3/2024 19:50:04.791,少妇,https://t.me/nanningx
9/3/2024 19:50:04.791,少妇,https://t.me/fg1gi9
9/3/2024 19:50:04.791,少妇,https://t.me/baijiale1234
9/3/2024 19:50:04.791,少妇,https://t.me/kkw289
9/3/2024 19:50:04.791,少妇,https://t.me/awjqad
9/3/2024 19:50:28.342,挖矿,https://t.me/znssdh
9/3/2024 19:50:28.342,挖矿,https://t.me/yhgiua
9/3/2024 19:50:28.342,挖矿,https://t.me/wakuang2021
9/3/2024 19:50:28.342,挖矿,https://t.me/wanxiangyunkong
9/3/2024 19:50:28.342,挖矿,https://t.me/sasas2s
9/3/2024 19:50:28.342,挖矿,https://t.me/hao12wak
9/3/2024 19:50:28.342,挖矿,https://t.me/hao123wak
9/3/2024 19:50:28.342,挖矿,https://t.me/wsadf031
9/3/2024 19:50:28.342,挖矿,https://t.me/sdsfdhxgfukygiuuytr
9/3/2024 19:50:28.342,挖矿,https://t.me/J7IE6SW
9/3/2024 19:50:51.925,菜商,https://t.me/HWDBM
9/3/2024 19:50:51.925,菜商,https://t.me/hao1234_hao_123
9/3/2024 19:50:51.925,菜商,https://t.me/telegram
9/3/2024 19:50:51.925,菜商,https://t.me/acgck
9/3/2024 19:51:38.936,楼凤,https://t.me/haikoushangx
9/3/2024 19:51:38.936,楼凤,https://t.me/oooooSxb
9/3/2024 19:51:38.936,楼凤,https://t.me/oooooSxd
9/3/2024 19:51:38.936,楼凤,https://t.me/ooooosxy
9/3/2024 19:52:02.623,仿真,https://t.me/kk95271188
9/3/2024 19:52:02.623,仿真,https://t.me/fangzhenqiang0
9/3/2024 19:52:02.623,仿真,https://t.me/fangzhenqiang
9/3/2024 19:52:02.623,仿真,https://t.me/fangzhenqiang1
9/3/2024 19:52:02.623,仿真,https://t.me/kk952188
9/3/2024 19:52:02.623,仿真,https://t.me/QQ178899
9/3/2024 19:52:02.623,仿真,https://t.me/QQ1558
9/3/2024 19:52:02.623,仿真,https://t.me/QQ18996
9/3/2024 19:52:02.623,仿真,https://t.me/h54r7
9/3/2024 19:52:02.623,仿真,https://t.me/g2wyg
9/3/2024 19:52:02.623,仿真,https://t.me/iopkjhfti88
9/3/2024 19:52:02.623,仿真,https://t.me/iopkjhfti87
9/3/2024 19:52:49.659,黑客,https://t.me/hk6668
9/3/2024 19:52:49.659,黑客,https://t.me/ccgongji1
9/3/2024 19:52:49.659,黑客,https://t.me/shujus999888
9/3/2024 19:52:49.659,黑客,https://t.me/shujuyuok4
9/3/2024 19:52:49.659,黑客,https://t.me/daoyuabogdajkgcb34
9/3/2024 19:52:49.659,黑客,https://t.me/shujuzcbjf18
9/3/2024 19:52:49.659,黑客,https://t.me/ygdxjlk4
9/3/2024 19:52:49.659,黑客,https://t.me/shujushangdgj24
9/3/2024 19:52:49.659,黑客,https://t.me/shujuasdf9
9/3/2024 19:52:49.659,黑客,https://t.me/hacker_pd333
9/3/2024 19:52:49.659,黑客,https://t.me/pacongheike
9/3/2024 19:52:49.659,黑客,https://t.me/SgvwsGvws
9/3/2024 19:52:49.659,黑客,https://t.me/wmx98999
9/3/2024 19:52:49.659,黑客,https://t.me/IOIOPOI89
9/3/2024 19:55:34.829,枪支,https://t.me/txtygfdlzs
9/3/2024 20:00:18.293,卡佬,https://t.me/AI_newsletter
9/3/2024 20:06:13.119,吗啡,https://t.me/haobotdev
9/3/2024 20:08:34.832,挂马,https://t.me/hackerkaxio
9/3/2024 20:08:34.832,挂马,https://t.me/malaysiacn
9/3/2024 20:13:41.433,做爱,https://t.me/blowjob888
9/3/2024 20:13:41.433,做爱,https://t.me/cjyspr
9/3/2024 20:13:41.433,做爱,https://t.me/saobi886
9/3/2024 20:13:41.433,做爱,https://t.me/leiqi51
9/3/2024 20:13:41.433,做爱,https://t.me/koujiaoss
9/3/2024 20:13:41.433,做爱,https://t.me/funzuoa
9/3/2024 20:13:41.433,做爱,https://t.me/Lianzugesd
9/3/2024 20:14:28.559,赌博,https://t.me/jmhbdb
9/3/2024 20:14:52.258,bet,https://t.me/bethdogecn
9/3/2024 20:18:24.837,菜商,https://t.me/cais0
9/3/2024 20:18:24.837,菜商,https://t.me/haiwaishuju_huaqiao
9/3/2024 20:20:46.598,澳门,https://t.me/aomenbocai789
9/3/2024 20:20:46.598,澳门,https://t.me/OBZSB789
9/3/2024 20:20:46.598,澳门,https://t.me/dfkj398hjd
9/3/2024 20:20:46.598,澳门,https://t.me/GTY888LH
9/3/2024 20:20:46.598,澳门,https://t.me/dih194
9/3/2024 20:20:46.598,澳门,https://t.me/iua929d
9/3/2024 20:20:46.598,澳门,https://t.me/aocai
9/3/2024 20:20:46.598,澳门,https://t.me/sdhrty4g
9/3/2024 20:20:46.598,澳门,https://t.me/aomenjinsha1
9/3/2024 20:26:41.177,gun,https://t.me/ntuw4t
9/3/2024 20:26:41.177,gun,https://t.me/k3g3s
9/3/2024 20:26:41.177,gun,https://t.me/douyinguanzhu2
9/3/2024 20:26:41.177,gun,https://t.me/s47xa
9/3/2024 20:26:41.177,gun,https://t.me/i74xa
9/3/2024 20:26:41.177,gun,https://t.me/s47uc
9/3/2024 20:26:41.177,gun,https://t.me/shikalm
9/3/2024 20:26:41.177,gun,https://t.me/douyinsixin
9/3/2024 20:26:41.177,gun,https://t.me/mmgzs6
9/3/2024 20:32:11.983,菜商,https://t.me/telochat_cn
